,time
5804,22.672
5805,22.676
5806,22.68
5807,22.684
5808,22.688
5809,22.691
5810,22.695
5811,22.699
5812,22.703
5813,22.707
5814,22.711
5815,22.715
5816,22.719
5817,22.723
5818,22.727
5819,22.73
5820,22.734
5821,22.738
5822,22.742
5823,22.746
5824,22.75
5825,22.754
5826,22.758
5827,22.762
5828,22.766
5829,22.77
5830,22.773
5831,22.777
5832,22.781
5833,22.785
5834,22.789
5835,22.793
5836,22.797
5837,22.801
5838,22.805
5839,22.809
5840,22.812
5841,22.816
5842,22.82
5843,22.824
5844,22.828
5845,22.832
5846,22.836
5847,22.84
5848,22.844
5849,22.848
5850,22.852
5851,22.855
5852,22.859
5853,22.863
5854,22.867
5855,22.871
5856,22.875
5857,22.879
5858,22.883
5859,22.887
5860,22.891
5861,22.895
5862,22.898
5863,22.902
5864,22.906
5865,22.91
5866,22.914
5867,22.918
5868,22.922
5869,22.926
5870,22.93
5871,22.934
5872,22.938
5873,22.941
5874,22.945
5875,22.949
5876,22.953
5877,22.957
5878,22.961
5879,22.965
5880,22.969
5881,22.973
5882,22.977
5883,22.98
5884,22.984
5885,22.988
5886,22.992
5887,22.996
5888,23.0
5889,23.004
5890,23.008
5891,23.012
5892,23.016
5893,23.02
5894,23.023
5895,23.027
5896,23.031
5897,23.035
5898,23.039
5899,23.043
5900,23.047
5901,23.051
5902,23.055
5903,23.059
5904,23.062
5905,23.066
5906,23.07
5907,23.074
5908,23.078
5909,23.082
5910,23.086
5911,23.09
5912,23.094
5913,23.098
5914,23.102
5915,23.105
5916,23.109
5917,23.113
5918,23.117
5919,23.121
5920,23.125
5921,23.129
5922,23.133
5923,23.137
5924,23.141
5925,23.145
5926,23.148
5927,23.152
5928,23.156
5929,23.16
5930,23.164
5931,23.168
5932,23.172
5933,23.176
5934,23.18
5935,23.184
5936,23.188
5937,23.191
5938,23.195
5939,23.199
5940,23.203
5941,23.207
5942,23.211
5943,23.215
5944,23.219
5945,23.223
5946,23.227
5947,23.23
5948,23.234
5949,23.238
5950,23.242
5951,23.246
5952,23.25
5953,23.254
5954,23.258
5955,23.262
5956,23.266
5957,23.27
5958,23.273
5959,23.277
5960,23.281
5961,23.285
5962,23.289
5963,23.293
5964,23.297
5965,23.301
5966,23.305
5967,23.309
5968,23.312
5969,23.316
5970,23.32
5971,23.324
5972,23.328
5973,23.332
5974,23.336
5975,23.34
5976,23.344
5977,23.348
5978,23.352
5979,23.355
5980,23.359
5981,23.363
5982,23.367
5983,23.371
5984,23.375
5985,23.379
5986,23.383
5987,23.387
5988,23.391
5989,23.395
5990,23.398
5991,23.402
5992,23.406
5993,23.41
5994,23.414
5995,23.418
5996,23.422
5997,23.426
5998,23.43
5999,23.434
6000,23.438
6001,23.441
6002,23.445
6003,23.449
6004,23.453
6005,23.457
6006,23.461
6007,23.465
6008,23.469
6009,23.473
6010,23.477
6011,23.48
6012,23.484
6013,23.488
6014,23.492
6015,23.496
6016,23.5
6017,23.504
6018,23.508
6019,23.512
6020,23.516
6021,23.52
6022,23.523
6023,23.527
6024,23.531
6025,23.535
6026,23.539
6027,23.543
6028,23.547
6029,23.551
6030,23.555
6031,23.559
6032,23.562
6033,23.566
6034,23.57
6035,23.574
6036,23.578
6037,23.582
6038,23.586
6039,23.59
6040,23.594
6041,23.598
6042,23.602
6043,23.605
6044,23.609
6045,23.613
6046,23.617
6047,23.621
6048,23.625
6049,23.629
6050,23.633
6051,23.637
6052,23.641
6053,23.645
6054,23.648
6055,23.652
6056,23.656
6057,23.66
6058,23.664
6059,23.668
6060,23.672
6061,23.676
6062,23.68
6063,23.684
6064,23.688
6065,23.691
6066,23.695
6067,23.699
6068,23.703
6069,23.707
6070,23.711
6071,23.715
6072,23.719
6073,23.723
6074,23.727
6075,23.73
6076,23.734
6077,23.738
6078,23.742
6079,23.746
6080,23.75
6081,23.754
6082,23.758
6083,23.762
6084,23.766
6085,23.77
6086,23.773
6087,23.777
6088,23.781
6089,23.785
6090,23.789
6091,23.793
6092,23.797
6093,23.801
6094,23.805
6095,23.809
6096,23.812
6097,23.816
6098,23.82
6099,23.824
6100,23.828
6101,23.832
6102,23.836
6103,23.84
6104,23.844
6105,23.848
6106,23.852
6107,23.855
6108,23.859
6109,23.863
6110,23.867
6111,23.871
6112,23.875
6113,23.879
6114,23.883
6115,23.887
6116,23.891
6117,23.895
6118,23.898
6119,23.902
6120,23.906
6121,23.91
6122,23.914
6123,23.918
6124,23.922
6125,23.926
6126,23.93
6127,23.934
6128,23.938
6129,23.941
6130,23.945
6131,23.949
6132,23.953
6133,23.957
6134,23.961
6135,23.965
6136,23.969
6137,23.973
6138,23.977
6139,23.98
6140,23.984
6141,23.988
6142,23.992
6143,23.996
6144,24.0
6145,24.004
6146,24.008
6147,24.012
6148,24.016
6149,24.02
6150,24.023
6151,24.027
6152,24.031
6153,24.035
6154,24.039
6155,24.043
6156,24.047
6157,24.051
6158,24.055
6159,24.059
6160,24.062
6161,24.066
6162,24.07
6163,24.074
6164,24.078
6165,24.082
6166,24.086
6167,24.09
6168,24.094
6169,24.098
6170,24.102
6171,24.105
6172,24.109
6173,24.113
6174,24.117
6175,24.121
6176,24.125
6177,24.129
6178,24.133
6179,24.137
6180,24.141
6181,24.145
6182,24.148
6183,24.152
6184,24.156
6185,24.16
6186,24.164
6187,24.168
6188,24.172
6189,24.176
6190,24.18
6191,24.184
6192,24.188
6193,24.191
6194,24.195
6195,24.199
6196,24.203
6197,24.207
6198,24.211
6199,24.215
6200,24.219
6201,24.223
6202,24.227
6203,24.23
6204,24.234
6205,24.238
6206,24.242
6207,24.246
6208,24.25
6209,24.254
6210,24.258
6211,24.262
6212,24.266
6213,24.27
6214,24.273
6215,24.277
6216,24.281
6217,24.285
6218,24.289
6219,24.293
6220,24.297
6221,24.301
6222,24.305
6223,24.309
6224,24.312
6225,24.316
6226,24.32
6227,24.324
6228,24.328
6229,24.332
6230,24.336
6231,24.34
6232,24.344
6233,24.348
6234,24.352
6235,24.355
6236,24.359
6237,24.363
6238,24.367
6239,24.371
6240,24.375
6241,24.379
6242,24.383
6243,24.387
6244,24.391
6245,24.395
6246,24.398
6247,24.402
6248,24.406
6249,24.41
6250,24.414
6251,24.418
6252,24.422
6253,24.426
6254,24.43
6255,24.434
6256,24.438
6257,24.441
6258,24.445
6259,24.449
6260,24.453
6261,24.457
6262,24.461
6263,24.465
6264,24.469
6265,24.473
6266,24.477
6267,24.48
6268,24.484
6269,24.488
6270,24.492
6271,24.496
6272,24.5
6273,24.504
6274,24.508
6275,24.512
6276,24.516
6277,24.52
6278,24.523
6279,24.527
6280,24.531
6281,24.535
6282,24.539
6283,24.543
6284,24.547
6285,24.551
6286,24.555
6287,24.559
6288,24.562
6289,24.566
6290,24.57
6291,24.574
6292,24.578
6293,24.582
6294,24.586
6295,24.59
6296,24.594
6297,24.598
6298,24.602
6299,24.605
6300,24.609
6301,24.613
6302,24.617
6303,24.621
6304,24.625
6305,24.629
6306,24.633
6307,24.637
6308,24.641
6309,24.645
6310,24.648
6311,24.652
6312,24.656
6313,24.66
6314,24.664
6315,24.668
6316,24.672
6317,24.676
6318,24.68
6319,24.684
6320,24.688
6321,24.691
6322,24.695
6323,24.699
6324,24.703
6325,24.707
6326,24.711
6327,24.715
6328,24.719
6329,24.723
6330,24.727
6331,24.73
6332,24.734
6333,24.738
6334,24.742
6335,24.746
6336,24.75
6337,24.754
6338,24.758
6339,24.762
6340,24.766
6341,24.77
6342,24.773
6343,24.777
6344,24.781
6345,24.785
6346,24.789
6347,24.793
6348,24.797
6349,24.801
6350,24.805
6351,24.809
6352,24.812
6353,24.816
6354,24.82
6355,24.824
6356,24.828
6357,24.832
6358,24.836
6359,24.84
6360,24.844
6361,24.848
6362,24.852
6363,24.855
6364,24.859
6365,24.863
6366,24.867
6367,24.871
6368,24.875
6369,24.879
6370,24.883
6371,24.887
6372,24.891
6373,24.895
6374,24.898
6375,24.902
6376,24.906
6377,24.91
6378,24.914
6379,24.918
6380,24.922
6381,24.926
6382,24.93
6383,24.934
6384,24.938
6385,24.941
6386,24.945
6387,24.949
6388,24.953
6389,24.957
6390,24.961
6391,24.965
6392,24.969
6393,24.973
6394,24.977
6395,24.98
6396,24.984
6397,24.988
6398,24.992
6399,24.996
6400,25.0
6401,25.004
6402,25.008
6403,25.012
6404,25.016
6405,25.02
6406,25.023
6407,25.027
6408,25.031
6409,25.035
6410,25.039
6411,25.043
6412,25.047
6413,25.051
6414,25.055
6415,25.059
6416,25.062
6417,25.066
6418,25.07
6419,25.074
6420,25.078
6421,25.082
6422,25.086
6423,25.09
6424,25.094
6425,25.098
6426,25.102
6427,25.105
6428,25.109
6429,25.113
6430,25.117
6431,25.121
6432,25.125
6433,25.129
6434,25.133
6435,25.137
6436,25.141
6437,25.145
6438,25.148
6439,25.152
6440,25.156
6441,25.16
6442,25.164
6443,25.168
6444,25.172
6445,25.176
6446,25.18
6447,25.184
6448,25.188
6449,25.191
6450,25.195
6451,25.199
6452,25.203
6453,25.207
6454,25.211
6455,25.215
6456,25.219
6457,25.223
6458,25.227
6459,25.23
6460,25.234
6461,25.238
6462,25.242
6463,25.246
6464,25.25
6465,25.254
6466,25.258
6467,25.262
6468,25.266
6469,25.27
6470,25.273
6471,25.277
6472,25.281
6473,25.285
6474,25.289
6475,25.293
6476,25.297
6477,25.301
6478,25.305
6479,25.309
6480,25.312
6481,25.316
6482,25.32
6483,25.324
6484,25.328
6485,25.332
6486,25.336
6487,25.34
6488,25.344
6489,25.348
6490,25.352
6491,25.355
6492,25.359
6493,25.363
6494,25.367
6495,25.371
6496,25.375
6497,25.379
6498,25.383
6499,25.387
6500,25.391
6501,25.395
6502,25.398
6503,25.402
6504,25.406
6505,25.41
6506,25.414
6507,25.418
6508,25.422
6509,25.426
6510,25.43
6511,25.434
6512,25.438
6513,25.441
6514,25.445
6515,25.449
6516,25.453
6517,25.457
6518,25.461
6519,25.465
6520,25.469
6521,25.473
6522,25.477
6523,25.48
6524,25.484
6525,25.488
6526,25.492
6527,25.496
6528,25.5
6529,25.504
6530,25.508
6531,25.512
6532,25.516
6533,25.52
6534,25.523
6535,25.527
6536,25.531
6537,25.535
6538,25.539
6539,25.543
6540,25.547
6541,25.551
6542,25.555
6543,25.559
6544,25.562
6545,25.566
6546,25.57
6547,25.574
6548,25.578
6549,25.582
6550,25.586
6551,25.59
6552,25.594
6553,25.598
6554,25.602
6555,25.605
6556,25.609
6557,25.613
6558,25.617
6559,25.621
6560,25.625
6561,25.629
6562,25.633
6563,25.637
6564,25.641
6565,25.645
6566,25.648
6567,25.652
6568,25.656
6569,25.66
6570,25.664
6571,25.668
6572,25.672
6573,25.676
6574,25.68
6575,25.684
6576,25.688
6577,25.691
6578,25.695
6579,25.699
6580,25.703
6581,25.707
6582,25.711
6583,25.715
6584,25.719
6585,25.723
6586,25.727
6587,25.73
6588,25.734
6589,25.738
6590,25.742
6591,25.746
6592,25.75
6593,25.754
6594,25.758
6595,25.762
6596,25.766
6597,25.77
6598,25.773
6599,25.777
6600,25.781
6601,25.785
6602,25.789
6603,25.793
6604,25.797
6605,25.801
6606,25.805
6607,25.809
6608,25.812
6609,25.816
6610,25.82
6611,25.824
6612,25.828
6613,25.832
6614,25.836
6615,25.84
6616,25.844
6617,25.848
6618,25.852
6619,25.855
6620,25.859
6621,25.863
6622,25.867
6623,25.871
6624,25.875
6625,25.879
6626,25.883
6627,25.887
6628,25.891
6629,25.895
6630,25.898
6631,25.902
6632,25.906
6633,25.91
6634,25.914
6635,25.918
6636,25.922
6637,25.926
6638,25.93
6639,25.934
6640,25.938
6641,25.941
6642,25.945
6643,25.949
6644,25.953
6645,25.957
6646,25.961
6647,25.965
6648,25.969
6649,25.973
6650,25.977
6651,25.98
6652,25.984
6653,25.988
6654,25.992
6655,25.996
6656,26.0
6657,26.004
6658,26.008
6659,26.012
6660,26.016
6661,26.02
6662,26.023
6663,26.027
6664,26.031
6665,26.035
6666,26.039
6667,26.043
6668,26.047
6669,26.051
6670,26.055
6671,26.059
6672,26.062
6673,26.066
6674,26.07
6675,26.074
6676,26.078
6677,26.082
6678,26.086
6679,26.09
6680,26.094
6681,26.098
6682,26.102
6683,26.105
6684,26.109
6685,26.113
6686,26.117
6687,26.121
6688,26.125
6689,26.129
6690,26.133
6691,26.137
6692,26.141
6693,26.145
6694,26.148
6695,26.152
6696,26.156
6697,26.16
6698,26.164
6699,26.168
6700,26.172
6701,26.176
6702,26.18
6703,26.184
6704,26.188
6705,26.191
6706,26.195
6707,26.199
6708,26.203
6709,26.207
6710,26.211
6711,26.215
6712,26.219
6713,26.223
6714,26.227
6715,26.23
6716,26.234
6717,26.238
6718,26.242
6719,26.246
6720,26.25
6721,26.254
6722,26.258
6723,26.262
6724,26.266
6725,26.27
6726,26.273
6727,26.277
6728,26.281
6729,26.285
6730,26.289
6731,26.293
6732,26.297
6733,26.301
6734,26.305
6735,26.309
6736,26.312
6737,26.316
6738,26.32
6739,26.324
6740,26.328
6741,26.332
6742,26.336
6743,26.34
6744,26.344
6745,26.348
6746,26.352
6747,26.355
6748,26.359
6749,26.363
6750,26.367
6751,26.371
6752,26.375
6753,26.379
6754,26.383
6755,26.387
6756,26.391
6757,26.395
6758,26.398
6759,26.402
6760,26.406
6761,26.41
6762,26.414
6763,26.418
6764,26.422
6765,26.426
6766,26.43
6767,26.434
6768,26.438
6769,26.441
6770,26.445
6771,26.449
6772,26.453
6773,26.457
6774,26.461
6775,26.465
6776,26.469
6777,26.473
6778,26.477
6779,26.48
6780,26.484
6781,26.488
6782,26.492
6783,26.496
6784,26.5
6785,26.504
6786,26.508
6787,26.512
6788,26.516
6789,26.52
6790,26.523
6791,26.527
6792,26.531
6793,26.535
6794,26.539
6795,26.543
6796,26.547
6797,26.551
6798,26.555
6799,26.559
6800,26.562
6801,26.566
6802,26.57
6803,26.574
6804,26.578
6805,26.582
6806,26.586
6807,26.59
6808,26.594
6809,26.598
6810,26.602
6811,26.605
6812,26.609
6813,26.613
6814,26.617
6815,26.621
6816,26.625
6817,26.629
6818,26.633
6819,26.637
6820,26.641
6821,26.645
6822,26.648
6823,26.652
6824,26.656
6825,26.66
6826,26.664
6827,26.668
6828,26.672
6829,26.676
6830,26.68
6831,26.684
6832,26.688
6833,26.691
6834,26.695
6835,26.699
6836,26.703
6837,26.707
6838,26.711
6839,26.715
6840,26.719
6841,26.723
6842,26.727
6843,26.73
6844,26.734
6845,26.738
6846,26.742
6847,26.746
6848,26.75
6849,26.754
6850,26.758
6851,26.762
6852,26.766
6853,26.77
6854,26.773
6855,26.777
6856,26.781
6857,26.785
6858,26.789
6859,26.793
6860,26.797
6861,26.801
6862,26.805
6863,26.809
6864,26.812
6865,26.816
6866,26.82
6867,26.824
6868,26.828
6869,26.832
6870,26.836
6871,26.84
6872,26.844
6873,26.848
6874,26.852
6875,26.855
6876,26.859
6877,26.863
6878,26.867
6879,26.871
6880,26.875
6881,26.879
6882,26.883
6883,26.887
6884,26.891
6885,26.895
6886,26.898
6887,26.902
6888,26.906
6889,26.91
6890,26.914
6891,26.918
6892,26.922
6893,26.926
6894,26.93
6895,26.934
6896,26.938
6897,26.941
6898,26.945
6899,26.949
6900,26.953
6901,26.957
6902,26.961
6903,26.965
6904,26.969
6905,26.973
6906,26.977
6907,26.98
6908,26.984
6909,26.988
6910,26.992
6911,26.996
6912,27.0
6913,27.004
6914,27.008
6915,27.012
6916,27.016
6917,27.02
6918,27.023
6919,27.027
6920,27.031
6921,27.035
6922,27.039
6923,27.043
6924,27.047
6925,27.051
6926,27.055
6927,27.059
6928,27.062
6929,27.066
6930,27.07
6931,27.074
6932,27.078
6933,27.082
6934,27.086
6935,27.09
6936,27.094
6937,27.098
6938,27.102
6939,27.105
6940,27.109
6941,27.113
6942,27.117
6943,27.121
6944,27.125
6945,27.129
6946,27.133
6947,27.137
6948,27.141
6949,27.145
6950,27.148
6951,27.152
6952,27.156
6953,27.16
6954,27.164
6955,27.168
6956,27.172
6957,27.176
6958,27.18
